domain,word,letter,syllables,pos,score
exaggerate.com,exaggerate,E,4,Verb,22
elevated.com,elevated,E,4,Verb,35
experienced.com,experienced,E,4,Verb,17
extinguished.com,extinguished,E,4,Verb,13
eliminate.com,eliminate,E,4,Verb,22
embarrassed.com,embarrassed,E,4,Verb,17
established.com,established,E,4,Verb,17
elevating.com,elevating,E,4,Verb,22
enlightened.com,enlightened,E,4,Verb,17
encouraging.com,encouraging,E,4,Verb,17
exceptional.com,exceptional,E,4,Adjective,17
exorbitant.com,exorbitant,E,4,Adjective,22
everlasting.com,everlasting,E,4,Adjective,17
empirical.com,empirical,E,4,Adjective,22
episcopal.com,episcopal,E,4,Adjective,22
exemplary.com,exemplary,E,4,Adjective,22
elemental.com,elemental,E,4,Adjective,22
editorial.com,editorial,E,4,Adjective,22
energetic.com,energetic,E,4,Adjective,22
equatorial.com,equatorial,E,4,Adjective,22
enigmatic.com,enigmatic,E,4,Adjective,22
evocative.com,evocative,E,4,Adjective,22
enthusiastic.com,enthusiastic,E,4,Adjective,13
elongated.com,elongated,E,4,Adjective,22
everyday.com,everyday,E,4,Adjective,35
esoteric.com,esoteric,E,4,Adjective,35
economic.com,economic,E,4,Adjective,35
endothelial.com,endothelial,E,4,Adjective,17
existential.com,existential,E,4,Adjective,17
electrical.com,electrical,E,4,Adjective,22
epithelial.com,epithelial,E,4,Adjective,22
emotional.com,emotional,E,4,Adjective,22
elliptical.com,elliptical,E,4,Adjective,22
extravagant.com,extravagant,E,4,Adjective,17
electronic.com,electronic,E,4,Adjective,22
electoral.com,electoral,E,4,Adjective,22
episodic.com,episodic,E,4,Adjective,35
ethically.com,ethically,E,4,Adverb,22
essentially.com,essentially,E,4,Adverb,17
extremely.com,extremely,E,4,Adverb,22
effortlessly.com,effortlessly,E,4,Adverb,13
externally.com,externally,E,4,Adverb,22
everywhere.com,everywhere,E,4,Adverb,22
evidently.com,evidently,E,4,Adverb,22
eventually.com,eventually,E,4,Adverb,22
exceedingly.com,exceedingly,E,4,Adverb,17
efficiently.com,efficiently,E,4,Adverb,17
explicitly.com,explicitly,E,4,Adverb,22
erroneously.com,erroneously,E,4,Adverb,17
eternally.com,eternally,E,4,Adverb,22
entirely.com,entirely,E,4,Adverb,35
excitedly.com,excitedly,E,4,Adverb,22
especially.com,especially,E,4,Adverb,22
enormously.com,enormously,E,4,Adverb,22
ethnically.com,ethnically,E,4,Adverb,22
foreman.com,foreman,F,3,Noun,40
forestry.com,forestry,F,3,Noun,40
foolishness.com,foolishness,F,3,Noun,22
fluorescence.com,fluorescence,F,3,Noun,18
federal.com,federal,F,3,Noun,40
favorite.com,favorite,F,3,Noun,40
fulfillment.com,fulfillment,F,3,Noun,22
fixation.com,fixation,F,3,Noun,50
faculty.com,faculty,F,3,Noun,40
feminist.com,feminist,F,3,Noun,40
fugitive.com,fugitive,F,3,Noun,40
farewell.com,farewell,F,3,Noun,40
firewood.com,firewood,F,3,Noun,40
foreword.com,foreword,F,3,Noun,40
forwarding.com,forwarding,F,3,Noun,27
fibrosis.com,fibrosis,F,3,Noun,40
furnishing.com,furnishing,F,3,Noun,27
fahrenheit.com,fahrenheit,F,3,Noun,27
forgery.com,forgery,F,3,Noun,40
foreigner.com,foreigner,F,3,Noun,27
flamingo.com,flamingo,F,3,Noun,40
foundation.com,foundation,F,3,Noun,37
february.com,february,F,3,Noun,40
flotation.com,flotation,F,3,Noun,37
fatima.com,fatima,F,3,Noun,54
fireman.com,fireman,F,3,Noun,40
forfeiture.com,forfeiture,F,3,Noun,27
framework.com,framework,F,3,Noun,27
filtration.com,filtration,F,3,Noun,37
financier.com,financier,F,3,Noun,27
formula.com,formula,F,3,Noun,47
fuselage.com,fuselage,F,3,Noun,40
finalist.com,finalist,F,3,Noun,40
fellowship.com,fellowship,F,3,Noun,27
fireplace.com,fireplace,F,3,Noun,27
forefront.com,forefront,F,3,Noun,27
fortitude.com,fortitude,F,3,Noun,27
forehead.com,forehead,F,3,Noun,40
festival.com,festival,F,3,Noun,40
fisherman.com,fisherman,F,3,Noun,27
foreground.com,foreground,F,3,Noun,27
funeral.com,funeral,F,3,Noun,40
familiar.com,familiar,F,3,Noun,50
fanatic.com,fanatic,F,3,Noun,40
fallacy.com,fallacy,F,3,Noun,40
fireball.com,fireball,F,3,Noun,40
fishery.com,fishery,F,3,Noun,40
frequency.com,frequency,F,3,Noun,27
faithfulness.com,faithfulness,F,3,Noun,18
frustration.com,frustration,F,3,Noun,32
formation.com,formation,F,3,Noun,37
frankenstein.com,frankenstein,F,3,Noun,18
finisher.com,finisher,F,3,Noun,40
frederick.com,frederick,F,3,Noun,27
follower.com,follower,F,3,Noun,40
firefly.com,firefly,F,3,Noun,40
felony.com,felony,F,3,Noun,47
foresight.com,foresight,F,3,Noun,27
fingerprint.com,fingerprint,F,3,Noun,22
feminism.com,feminism,F,3,Noun,40
fedora.com,fedora,F,3,Noun,54
filament.com,filament,F,3,Noun,40
footballer.com,footballer,F,3,Noun,27
family.com,family,F,3,Noun,47
fantasy.com,fantasy,F,3,Noun,40
factory.com,factory,F,3,Noun,40
flowering.com,flowering,F,3,Noun,27
florida.com,florida,F,3,Noun,47
furniture.com,furniture,F,3,Noun,27
fashioned.com,fashioned,F,3,Verb,27
figured.com,figured,F,3,Verb,40
filtering.com,filtering,F,3,Verb,27
forgetting.com,forgetting,F,3,Verb,27
forgotten.com,forgotten,F,3,Verb,37
forested.com,forested,F,3,Verb,40
forbidding.com,forbidding,F,3,Verb,27
fingered.com,fingered,F,3,Verb,40
foregoing.com,foregoing,F,3,Verb,27
forgiving.com,forgiving,F,3,Verb,27
forsaken.com,forsaken,F,3,Verb,50
featured.com,featured,F,3,Verb,40
flourishing.com,flourishing,F,3,Verb,22
fingering.com,fingering,F,3,Verb,27
flavored.com,flavored,F,3,Verb,40
forbidden.com,forbidden,F,3,Verb,37
favoring.com,favoring,F,3,Verb,40
fostering.com,fostering,F,3,Verb,27
feathered.com,feathered,F,3,Verb,27
formulate.com,formulate,F,3,Verb,27
finishing.com,finishing,F,3,Verb,27
flattering.com,flattering,F,3,Verb,27
furnished.com,furnished,F,3,Verb,27
favored.com,favored,F,3,Verb,40
following.com,following,F,3,Verb,27
frightening.com,frightening,F,3,Verb,22
frightened.com,frightened,F,3,Verb,27
fragmented.com,fragmented,F,3,Verb,27
forecast.com,forecast,F,3,Verb,40
finished.com,finished,F,3,Verb,40
fluorescent.com,fluorescent,F,3,Adjective,22
fortunate.com,fortunate,F,3,Adjective,27
formidable.com,formidable,F,3,Adjective,27
fractional.com,fractional,F,3,Adjective,27
fashionable.com,fashionable,F,3,Adjective,22
ferocious.com,ferocious,F,3,Adjective,27
forensic.com,forensic,F,3,Adjective,40
familial.com,familial,F,3,Adjective,40
feminine.com,feminine,F,3,Adjective,40
forceful.com,forceful,F,3,Adjective,40
fateful.com,fateful,F,3,Adjective,40
favorable.com,favorable,F,3,Adjective,27
fantastic.com,fantastic,F,3,Adjective,27
financial.com,financial,F,3,Adjective,27
fraternal.com,fraternal,F,3,Adjective,27
fictional.com,fictional,F,3,Adjective,27
functional.com,functional,F,3,Adjective,27
foremost.com,foremost,F,3,Adjective,40
fictitious.com,fictitious,F,3,Adjective,27
fabulous.com,fabulous,F,3,Adjective,40
forthcoming.com,forthcoming,F,3,Adjective,22
foreseeable.com,foreseeable,F,3,Adjective,22
formative.com,formative,F,3,Adjective,27
fraudulent.com,fraudulent,F,3,Adjective,27
frivolous.com,frivolous,F,3,Adjective,27
forever.com,forever,F,3,Adverb,40
formally.com,formally,F,3,Adverb,40
formerly.com,formerly,F,3,Adverb,40
frequently.com,frequently,F,3,Adverb,27
falsely.com,falsely,F,3,Adverb,40
finely.com,finely,F,3,Adverb,47
fiercely.com,fiercely,F,3,Adverb,40
forcibly.com,forcibly,F,3,Adverb,40
finally.com,finally,F,3,Adverb,40
furiously.com,furiously,F,3,Adverb,27
fatally.com,fatally,F,3,Adverb,40
famously.com,famously,F,3,Adverb,40
furthermore.com,furthermore,F,3,Adverb,22
faithfully.com,faithfully,F,3,Adverb,27
fraternity.com,fraternity,F,4,Noun,22
filipino.com,filipino,F,4,Noun,35
fertility.com,fertility,F,4,Noun,22
forgiveness.com,forgiveness,F,4,Noun,17
fiduciary.com,fiduciary,F,4,Noun,22
firepower.com,firepower,F,4,Noun,22
federalist.com,federalist,F,4,Noun,22
fascination.com,fascination,F,4,Noun,27
fermentation.com,fermentation,F,4,Noun,23
fragmentation.com,fragmentation,F,4,Noun,23
facility.com,facility,F,4,Noun,35
felicity.com,felicity,F,4,Noun,35
fidelity.com,fidelity,F,4,Noun,35
federation.com,federation,F,4,Noun,32
fertilizer.com,fertilizer,F,4,Noun,22
foreclosure.com,foreclosure,F,4,Noun,17
fatality.com,fatality,F,4,Noun,35
formality.com,formality,F,4,Noun,22
fabrication.com,fabrication,F,4,Noun,27
formulation.com,formulation,F,4,Noun,27
fascinating.com,fascinating,F,4,Verb,17
fascinated.com,fascinated,F,4,Verb,22
forecasting.com,forecasting,F,4,Verb,17
facilitate.com,facilitate,F,4,Verb,22
fundamental.com,fundamental,F,4,Adjective,17
futuristic.com,futuristic,F,4,Adjective,22
fanatical.com,fanatical,F,4,Adjective,22
figurative.com,figurative,F,4,Adjective,22
favorably.com,favorably,F,4,Adverb,22
federally.com,federally,F,4,Adverb,22
financially.com,financially,F,4,Adverb,17
forcefully.com,forcefully,F,4,Adverb,22
frantically.com,frantically,F,4,Adverb,17
functionally.com,functionally,F,4,Adverb,13
gladiator.com,gladiator,G,3,Noun,37
gingerbread.com,gingerbread,G,3,Noun,22
guitarist.com,guitarist,G,3,Noun,27
geneva.com,geneva,G,3,Noun,54
gallery.com,gallery,G,3,Noun,40
gymnasium.com,gymnasium,G,3,Noun,27
guideline.com,guideline,G,3,Noun,27
gardener.com,gardener,G,3,Noun,40
garrison.com,garrison,G,3,Noun,50
gentleman.com,gentleman,G,3,Noun,27
gateway.com,gateway,G,3,Noun,40
grasshopper.com,grasshopper,G,3,Noun,22
gestation.com,gestation,G,3,Noun,37
granddaughter.com,granddaughter,G,3,Noun,18
godfather.com,godfather,G,3,Noun,27
gunpowder.com,gunpowder,G,3,Noun,27
government.com,government,G,3,Noun,27
glaucoma.com,glaucoma,G,3,Noun,40
gemini.com,gemini,G,3,Noun,54
genera.com,genera,G,3,Noun,54
guillotine.com,guillotine,G,3,Noun,27
gravity.com,gravity,G,3,Noun,40
galaxy.com,galaxy,G,3,Noun,47
goalkeeper.com,goalkeeper,G,3,Noun,27
genesis.com,genesis,G,3,Noun,40
geometry.com,geometry,G,3,Noun,40
gymnastics.com,gymnastics,G,3,Noun,27
governance.com,governance,G,3,Noun,27
gelatin.com,gelatin,G,3,Noun,40
geologist.com,geologist,G,3,Noun,27
glossary.com,glossary,G,3,Noun,40
gratitude.com,gratitude,G,3,Noun,27
geology.com,geology,G,3,Noun,40
genetics.com,genetics,G,3,Noun,40
gasoline.com,gasoline,G,3,Noun,40
governor.com,governor,G,3,Noun,50
granada.com,granada,G,3,Noun,47
grocery.com,grocery,G,3,Noun,40
getaway.com,getaway,G,3,Noun,40
grandmother.com,grandmother,G,3,Noun,22
graduation.com,graduation,G,3,Noun,37
galloway.com,galloway,G,3,Noun,40
guerrilla.com,guerrilla,G,3,Noun,27
gorilla.com,gorilla,G,3,Noun,47
gestapo.com,gestapo,G,3,Noun,47
giveaway.com,giveaway,G,3,Noun,40
genocide.com,genocide,G,3,Noun,40
gregory.com,gregory,G,3,Noun,40
grandfather.com,grandfather,G,3,Noun,22
gardening.com,gardening,G,3,Noun,27
gloucester.com,gloucester,G,3,Noun,27
generic.com,generic,G,3,Noun,40
geography.com,geography,G,3,Noun,27
grapefruit.com,grapefruit,G,3,Noun,27
gibraltar.com,gibraltar,G,3,Noun,37
genitals.com,genitals,G,3,Noun,40
governing.com,governing,G,3,Verb,27
graduating.com,graduating,G,3,Verb,27
graduated.com,graduated,G,3,Verb,27
glorify.com,glorify,G,3,Verb,40
gratifying.com,gratifying,G,3,Verb,27
gathering.com,gathering,G,3,Verb,27
generate.com,generate,G,3,Verb,40
glittering.com,glittering,G,3,Verb,27
germanic.com,germanic,G,3,Adjective,40
generous.com,generous,G,3,Adjective,40
galactic.com,galactic,G,3,Adjective,40
graceful.com,graceful,G,3,Adjective,40
gigantic.com,gigantic,G,3,Adjective,40
geographic.com,geographic,G,3,Adjective,27
genetic.com,genetic,G,3,Adjective,40
graphical.com,graphical,G,3,Adjective,27
general.com,general,G,3,Adjective,40
genital.com,genital,G,3,Adjective,40
granular.com,granular,G,3,Adjective,50
geothermal.com,geothermal,G,3,Adjective,27
grateful.com,grateful,G,3,Adjective,40
geologic.com,geologic,G,3,Adjective,40
glamorous.com,glamorous,G,3,Adjective,27
geometric.com,geometric,G,3,Adjective,27
gradually.com,gradually,G,3,Adverb,27
gravely.com,gravely,G,3,Adverb,40
globally.com,globally,G,3,Adverb,40
graciously.com,graciously,G,3,Adverb,27
generator.com,generator,G,4,Noun,32
genealogy.com,genealogy,G,4,Noun,22
genitalia.com,genitalia,G,4,Noun,22
generation.com,generation,G,4,Noun,32
generating.com,generating,G,4,Verb,22
galvanized.com,galvanized,G,4,Verb,22
governmental.com,governmental,G,4,Adjective,13
geographical.com,geographical,G,4,Adjective,13
grammatical.com,grammatical,G,4,Adjective,17
geological.com,geological,G,4,Adjective,22
geophysical.com,geophysical,G,4,Adjective,17
generally.com,generally,G,4,Adverb,22
genuinely.com,genuinely,G,4,Adverb,22
generously.com,generously,G,4,Adverb,22
gracefully.com,gracefully,G,4,Adverb,22
hysteria.com,hysteria,H,3,Noun,40
humanoid.com,humanoid,H,3,Noun,40
hillary.com,hillary,H,3,Noun,40
hereford.com,hereford,H,3,Noun,40
housewife.com,housewife,H,3,Noun,27
hurricane.com,hurricane,H,3,Noun,27
hercules.com,hercules,H,3,Noun,40
hypocrite.com,hypocrite,H,3,Noun,27
hypnosis.com,hypnosis,H,3,Noun,40
hydrogen.com,hydrogen,H,3,Noun,50
hydration.com,hydration,H,3,Noun,37
headquarters.com,headquarters,H,3,Noun,18
hannibal.com,hannibal,H,3,Noun,40
homework.com,homework,H,3,Noun,40
hungarian.com,hungarian,H,3,Noun,27
heritage.com,heritage,H,3,Noun,40
hairdresser.com,hairdresser,H,3,Noun,22
hospital.com,hospital,H,3,Noun,40
havana.com,havana,H,3,Noun,54
hierarchy.com,hierarchy,H,3,Noun,27
happiness.com,happiness,H,3,Noun,27
harmony.com,harmony,H,3,Noun,40
hemisphere.com,hemisphere,H,3,Noun,27
handwriting.com,handwriting,H,3,Noun,22
heavyweight.com,heavyweight,H,3,Noun,22
hopeful.com,hopeful,H,3,Noun,40
habitat.com,habitat,H,3,Noun,40
holiday.com,holiday,H,3,Noun,40
handkerchief.com,handkerchief,H,3,Noun,18
homicide.com,homicide,H,3,Noun,40
honesty.com,honesty,H,3,Noun,40
history.com,history,H,3,Noun,40
hollywood.com,hollywood,H,3,Noun,27
homeland.com,homeland,H,3,Noun,40
heretic.com,heretic,H,3,Noun,40
hickory.com,hickory,H,3,Noun,40
holiness.com,holiness,H,3,Noun,40
handicap.com,handicap,H,3,Noun,40
homeowner.com,homeowner,H,3,Noun,27
humankind.com,humankind,H,3,Noun,27
headmaster.com,headmaster,H,3,Noun,27
homeless.com,homeless,H,3,Noun,40
heresy.com,heresy,H,3,Noun,47
household.com,household,H,3,Noun,27
horseback.com,horseback,H,3,Noun,27
hamilton.com,hamilton,H,3,Noun,50
halloween.com,halloween,H,3,Noun,37
hispanic.com,hispanic,H,3,Noun,40
holocaust.com,holocaust,H,3,Noun,27
honeymoon.com,honeymoon,H,3,Noun,37
helena.com,helena,H,3,Noun,54
homestead.com,homestead,H,3,Noun,27
harassment.com,harassment,H,3,Noun,27
hepatic.com,hepatic,H,3,Noun,40
hamburger.com,hamburger,H,3,Noun,27
horizon.com,horizon,H,3,Noun,50
hedgehog.com,hedgehog,H,3,Noun,40
hypnotic.com,hypnotic,H,3,Noun,40
historian.com,historian,H,3,Noun,27
horseman.com,horseman,H,3,Noun,40
housework.com,housework,H,3,Noun,27
horoscope.com,horoscope,H,3,Noun,27
hemorrhage.com,hemorrhage,H,3,Noun,27
harrowing.com,harrowing,H,3,Verb,27
humiliate.com,humiliate,H,3,Verb,27
happening.com,happening,H,3,Verb,27
hesitate.com,hesitate,H,3,Verb,40
hovering.com,hovering,H,3,Verb,40
hallowed.com,hallowed,H,3,Verb,40
hammering.com,hammering,H,3,Verb,27
hydrated.com,hydrated,H,3,Verb,40
humorous.com,humorous,H,3,Adjective,40
homemade.com,homemade,H,3,Adjective,40
heavenly.com,heavenly,H,3,Adjective,40
harmonious.com,harmonious,H,3,Adjective,27
hilarious.com,hilarious,H,3,Adjective,27
heartbreaking.com,heartbreaking,H,3,Adjective,18
humanist.com,humanist,H,3,Adjective,40
hopeless.com,hopeless,H,3,Adjective,40
hateful.com,hateful,H,3,Adjective,40
horrendous.com,horrendous,H,3,Adjective,27
habitual.com,habitual,H,3,Adjective,40
hazardous.com,hazardous,H,3,Adjective,27
hesitant.com,hesitant,H,3,Adjective,40
heartbroken.com,heartbroken,H,3,Adjective,32
historic.com,historic,H,3,Adjective,40
habitable.com,habitable,H,3,Adjective,27
hydraulic.com,hydraulic,H,3,Adjective,27
harmonic.com,harmonic,H,3,Adjective,40
himalayan.com,himalayan,H,3,Adjective,27
holistic.com,holistic,H,3,Adjective,40
horrific.com,horrific,H,3,Adjective,40
hormonal.com,hormonal,H,3,Adjective,40
honorable.com,honorable,H,3,Adjective,27
heavily.com,heavily,H,3,Adverb,40
hereby.com,hereby,H,3,Adverb,47
happily.com,happily,H,3,Adverb,40
horribly.com,horribly,H,3,Adverb,40
henceforth.com,henceforth,H,3,Adverb,27
hitherto.com,hitherto,H,3,Adverb,40
hereafter.com,hereafter,H,3,Adverb,27
however.com,however,H,3,Adverb,40
hastily.com,hastily,H,3,Adverb,40
honestly.com,honestly,H,3,Adverb,40
hugely.com,hugely,H,3,Adverb,47
hypocrisy.com,hypocrisy,H,4,Noun,22
hostility.com,hostility,H,4,Noun,22
humility.com,humility,H,4,Noun,35
hesitation.com,hesitation,H,4,Noun,32
hepatitis.com,hepatitis,H,4,Noun,22
homelessness.com,homelessness,H,4,Noun,13
housekeeper.com,housekeeper,H,4,Noun,17
humanity.com,humanity,H,4,Noun,35
humiliation.com,humiliation,H,4,Noun,27
humidity.com,humidity,H,4,Noun,35
homosexual.com,homosexual,H,4,Noun,22
hypothesis.com,hypothesis,H,4,Noun,22
hibernation.com,hibernation,H,4,Noun,27
horticulture.com,horticulture,H,4,Noun,13
horsepower.com,horsepower,H,4,Noun,22
housekeeping.com,housekeeping,H,4,Noun,13
hegemony.com,hegemony,H,4,Noun,35
hypertension.com,hypertension,H,4,Noun,23
hallelujah.com,hallelujah,H,4,Noun,22
hypotheses.com,hypotheses,H,4,Noun,22
helicopter.com,helicopter,H,4,Noun,22
horizontal.com,horizontal,H,4,Noun,22
hydrocarbon.com,hydrocarbon,H,4,Noun,27
humiliating.com,humiliating,H,4,Verb,17
handicapped.com,handicapped,H,4,Verb,17
honorary.com,honorary,H,4,Adjective,35
homogeneous.com,homogeneous,H,4,Adjective,17
hydroelectric.com,hydroelectric,H,4,Adjective,13
hierarchical.com,hierarchical,H,4,Adjective,13
hysterical.com,hysterical,H,4,Adjective,22
holographic.com,holographic,H,4,Adjective,17
historical.com,historical,H,4,Adjective,22
hyperbolic.com,hyperbolic,H,4,Adjective,22
hilariously.com,hilariously,H,4,Adverb,17
hopefully.com,hopefully,H,4,Adverb,22
hopelessly.com,hopelessly,H,4,Adverb,22
inversion.com,inversion,I,3,Noun,37
illusion.com,illusion,I,3,Noun,50
insertion.com,insertion,I,3,Noun,37
interface.com,interface,I,3,Noun,27
inquiry.com,inquiry,I,3,Noun,40
initial.com,initial,I,3,Noun,40
isotope.com,isotope,I,3,Noun,47
injustice.com,injustice,I,3,Noun,27
injury.com,injury,I,3,Noun,47
italics.com,italics,I,3,Noun,40
impromptu.com,impromptu,I,3,Noun,27
impetus.com,impetus,I,3,Noun,40
insignia.com,insignia,I,3,Noun,40
inertia.com,inertia,I,3,Noun,47
immersion.com,immersion,I,3,Noun,37
insurer.com,insurer,I,3,Noun,40
inflation.com,inflation,I,3,Noun,37
insurgent.com,insurgent,I,3,Noun,27
invasion.com,invasion,I,3,Noun,50
infrared.com,infrared,I,3,Noun,40
islander.com,islander,I,3,Noun,40
irishman.com,irishman,I,3,Noun,40
iranian.com,iranian,I,3,Noun,40
ironman.com,ironman,I,3,Noun,40
incident.com,incident,I,3,Noun,40
infection.com,infection,I,3,Noun,37
impala.com,impala,I,3,Noun,54
instructor.com,instructor,I,3,Noun,37
inspector.com,inspector,I,3,Noun,37
instrument.com,instrument,I,3,Noun,27
intuition.com,intuition,I,3,Noun,37
intruder.com,intruder,I,3,Noun,40
incidence.com,incidence,I,3,Noun,27
instruction.com,instruction,I,3,Noun,32
importer.com,importer,I,3,Noun,40
invention.com,invention,I,3,Noun,37
israeli.com,israeli,I,3,Noun,47
ingredient.com,ingredient,I,3,Noun,27
infancy.com,infancy,I,3,Noun,40
inaction.com,inaction,I,3,Noun,50
interplay.com,interplay,I,3,Noun,27
iraqi.com,iraqi,I,3,Noun,59
interest.com,interest,I,3,Noun,40
incision.com,incision,I,3,Noun,50
inferno.com,inferno,I,3,Noun,47
infantry.com,infantry,I,3,Noun,40
impression.com,impression,I,3,Noun,37
installment.com,installment,I,3,Noun,22
ignorance.com,ignorance,I,3,Noun,27
influenza.com,influenza,I,3,Noun,27
irony.com,irony,I,3,Noun,52
intercourse.com,intercourse,I,3,Noun,22
illinois.com,illinois,I,3,Noun,40
indiana.com,indiana,I,3,Noun,47
internship.com,internship,I,3,Noun,27
ignition.com,ignition,I,3,Noun,50
insider.com,insider,I,3,Noun,40
idaho.com,idaho,I,3,Noun,59
interlude.com,interlude,I,3,Noun,27
intestine.com,intestine,I,3,Noun,27
iceberg.com,iceberg,I,3,Noun,40
insurance.com,insurance,I,3,Noun,27
interstate.com,interstate,I,3,Noun,27
imperfect.com,imperfect,I,3,Noun,27
immortal.com,immortal,I,3,Noun,40
ivory.com,ivory,I,3,Noun,52
impairment.com,impairment,I,3,Noun,27
inference.com,inference,I,3,Noun,27
induction.com,induction,I,3,Noun,37
iceland.com,iceland,I,3,Noun,40
impeachment.com,impeachment,I,3,Noun,22
ithaca.com,ithaca,I,3,Noun,54
idealism.com,idealism,I,3,Noun,40
informant.com,informant,I,3,Noun,27
incentive.com,incentive,I,3,Noun,27
inclusion.com,inclusion,I,3,Noun,37
